Bin_ID,ELectoral_Area,Bin_Type,Irish_X,Irish_Y
WMS1265,RATHFARNHAM,Bigbelly Bin,314534.88120437233,230216.33801687596
WMS5187,CRUMLIN D,Class B,312996.54605453106,232092.20349583015
WMS4602,MERCHANTS QUAY A,Cast Iron,315035.2208463625,233928.24791199336
WMS5301,FINGLAS NORTH B,Class B,313097.61509055714,238841.3175806969
WMS4140,INNS QUAY A,Cast Iron,315399.20089544635,235832.57049711535
WMS2147,WHITEHALL A,Class B,315493.40039773233,238841.1554173415
WMS2320,CLONTARF WEST B,Class B,318827.0362622015,237811.47090222326
WMS1932,PEMBROKE EAST A,Bigbelly Bin,319049.35610672843,233071.2714359191
WMS0999,ROYAL EXCHANGE B,Class A,315892.0214101187,233716.19846176959
WMS5330,CLONTARF WEST D,Class B,317361.8143149526,236038.28562910526
WMS4312,ARRAN QUAY C,Cast Iron,314437.38009749155,234284.43756178216
WMS3337,WALKINSTOWN A,Class B,311252.58455915225,231386.12564586877
WMS1483,BALLYMUN A,Bigbelly Bin,314648.3422916574,240244.23562013643
WMS0928,PEMBROKE WEST C,Bigbelly Bin,317131.40044658864,232838.72723415564
WMS2534,CLONTARF WEST B,Class B,318652.41183395364,237434.1443296691
WMS3224,TERENURE B,Class B,314487.4983181435,230327.0108281222
WMS1299,MANSION HOUSE A,Bigbelly Bin,316552.87831610744,234386.87870719392
WMS3901,PEMBROKE EAST E,Class B,318445.6719786252,232177.66025041422
WMS4680,MANSION HOUSE B,Cast Iron,316500.3275454458,233285.23373421954
WMS3659,FINGLAS NORTH C,Class B,313379.1476585132,239282.33588728082
WMS1184,MOUNTJOY A,Bigbelly Bin,316405.1568510372,235129.25597473118
WMS0099,INNS QUAY A,Class A,315826.0830028396,235832.7189143478
WMS1808,MOUNTJOY A,Bigbelly Bin,316317.7678571667,234790.56866033646
WMS3194,RATHFARNHAM,Class B,315561.0616050902,229802.28662216372
WMS2500,RAHENY-St. ASSAM,Class B,321918.926829875,238126.4634668553
WMS3924,BALLYGALL C,Class B,314589.23754159146,239155.67145272763
WMS1609,DRUMCONDRA SOUTH C,Bigbelly Bin,316300.27877089346,237106.63923613256
WMS0990,MERCHANTS QUAY A,Class A,314976.66484440747,234121.65209718185
WMS5215,KILMORE A,Class B,317838.8936135418,240049.5947966827
WMS0537,GRANGE D,Class A,322611.2685218946,239352.08948075812
WMS1486,SOUTH DOCK,Class A,317148.81538571836,234114.66392736053
WMS4190,ARRAN QUAY C,Cast Iron,314445.15007405105,234469.91004075238
WMS4381,MANSION HOUSE B,Cast Iron,316524.41180096153,233530.58854894238
WMS2343,KILMORE C,Class B,319978.97085793177,239316.15314232986
WMS1892,GRANGE D,Class A,322208.7041149811,239099.35049047356
WMS2984,SAINT KEVIN'S,Class B,315413.2685357552,232786.87434539365
WMS3974,USHERS E,Class B,313671.3439349409,232890.24456067636
WMS3238,RATHFARNHAM,Class B,315171.0598999051,229814.39969523318
WMS0182,NORTH CITY,Class A,315982.11001515423,234518.2743709956
WMS2122,BALLYGALL B,Class B,314740.42844804015,238355.27711147582
WMS1288,SOUTH DOCK,Bigbelly Bin,317154.8187646117,234308.94251350366
WMS4721,WOOD QUAY A,Cast Iron,315227.23766016646,233629.21684142342
WMS5083,BALLYMUN A,Class B,314695.18574808066,240199.9204431888
WMS4193,ARRAN QUAY E,Cast Iron,314439.02398074005,234737.98739552562
WMS1924,ROYAL EXCHANGE A,Class A,315652.35556061624,233931.51212985817
WMS1903,NORTH CITY,Class A,315460.9594374073,234694.15432347407
WMS3925,BALLYMUN F,Class B,314045.8201754251,239482.59825922607
WMS1349,KIMMAGE D,Class A,313797.50114961574,231414.59035115322
WMS4621,USHERS C,Cast Iron,313992.2273239275,233905.56882317996
WMS4070,GRANGE A,Cast Iron,321807.2073863582,240098.088849002
WMS5061,WHITEHALL C,Class B,316717.1984253358,239171.61993369306
WMS0060,CLONTARF EAST B,Class A,321276.25988799275,236215.93789785373
WMS0476,ROYAL EXCHANGE A,Class A,315700.53112153965,234034.1957818184
WMS1604,SOUTH DOCK,Bigbelly Bin,317823.79803552246,234249.63674900544
WMS0312,ROTUNDA B,Class A,315546.9972316573,235068.12542104305
WMS0244,NORTH CITY,Class A,315918.3957664046,234564.2855529027
WMS1218,NORTH DOCK C,Bigbelly Bin,316968.54850149056,234458.30919354284
WMS1959,MOUNTJOY A,Class A,316580.3901121246,234991.81962392747
WMS4679,ROTUNDA A,Cast Iron,315993.38370430365,235103.41901341043
WMS0743,MANSION HOUSE B,Class A,316230.4772976633,233052.85707563467
WMS3041,PEMBROKE EAST B,Class B,318488.84312192386,232844.75371448701
WMS2239,WHITEHALL C,Class B,316877.24919131456,238916.93145617502
WMS3842,SOUTH DOCK,Class B,317731.4351953272,233827.59530444327
WMS3663,FINGLAS NORTH B,Class B,312484.36898672406,239699.65522238694
WMS3547,DRUMCONDRA SOUTH A,Class B,317279.8317415527,237007.9192013009
WMS1123,NORTH CITY,Bigbelly Bin,316091.2450116723,234454.19022369673
WMS0946,RATHMINES WEST B,Class A,315653.6281224931,231957.73523341632
WMS0976,MERCHANTS QUAY A,Class A,314995.8386267772,233938.17207766845
WMS4365,SOUTH DOCK,Cast Iron,317330.5579166718,233441.5288837224
WMS5076,BALLYGALL A,Class B,314008.7884742527,237872.17496474175
WMS1272,NORTH DOCK C,Dog Bin,317190.34610332263,234524.69867271505
WMS2670,CLONTARF EAST C,Class B,319728.51574669377,235910.61240436867
WMS2388,AYRFIELD,Class B,320799.2791509958,240316.60432279768
WMS2241,WHITEHALL D,Class B,316990.64193047374,238784.89363888197
WMS1143,ROYAL EXCHANGE A,Bigbelly Bin,315617.3637429404,234176.82028564057
WMS1740,CLONTARF EAST B,Bigbelly Bin,320167.09480016516,235784.75226759887
WMS1018,NORTH CITY,Class A,315902.1683045402,234678.8708439523
WMS2548,CLONTARF WEST C,Class B,318238.3687786771,237000.07721388925
WMS5216,CLONTARF WEST C,Class B,318458.0848400516,236629.7102167223
WMS3730,PHOENIX PARK,Class B,313136.99502251827,234431.56995421712
WMS3682,DRUMCONDRA SOUTH A,Class B,317211.6403252879,236574.97721615847
WMS1350,RATHMINES EAST D,Class A,316397.3467215507,231889.7970907133
WMS0245,NORTH CITY,Class A,315925.8647546728,234536.47723111731
WMS1385,RATHMINES WEST B,Bigbelly Bin,315635.77912403335,231753.68635322098
WMS3568,BOTANIC B,Class B,315270.0674820981,236869.66397508152
WMS4000,BEAUMONT A,Class B,317346.6515821402,238954.17823567262
WMS0242,NORTH CITY,Class A,315816.9017294572,234571.08314174987
WMS0564,ROYAL EXCHANGE A,Class A,315556.7754549135,233561.9692109501
WMS1921,ROYAL EXCHANGE A,Class A,315641.9416848994,233921.21425908915
WMS3867,PEMBROKE EAST A,Class B,318682.5012696244,233383.72661344355
WMS3989,SAINT KEVIN'S,Class B,315374.4142236244,233138.0887208695
WMS3837,BALLYMUN F,Class B,314317.93479914975,239176.5871194298
WMS5281,RAHENY-GREENDALE,Class B,323313.1078220012,238982.2726159426
WMS4031,KILMORE A,Cast Iron,317710.0872440124,240352.32993779294
WMS1539,SAINT KEVIN'S,Bigbelly Bin,315597.453224777,233131.220216324
WMS0476,ROYAL EXCHANGE A,Class A,315721.4606530529,234035.89372252766
WMS5183,CABRA EAST A,Class B,315050.26884786435,236092.2783272139
WMS4113,WHITEHALL A,Cast Iron,315971.0493950014,237780.87435010163
WMS3675,WALKINSTOWN C,Class B,312006.57958668325,231558.57943531525
WMS1348,KIMMAGE C,Class A,313905.7403858503,231315.31466398085
WMS2956,INNS QUAY C,Class B,315220.0262885124,234281.18075871235
WMS0214,NORTH CITY,Class A,315966.9461306896,234506.58597960256
WMS1880,BALLYMUN C,Class A,315613.5389340913,239813.3663232906
WMS5129,KILMAINHAM C,Class B,311963.8315315158,233411.8414982192
WMS4402,MANSION HOUSE A,Cast Iron,316687.97233528714,234141.3171953086
WMS5197,GRACE PARK,Class B,318398.8942415542,237331.13870380278
WMS2921,INNS QUAY A,Class B,315253.2966071814,235760.53985314627
WMS1405,MERCHANTS QUAY D,Class A,315067.5805254018,233135.0023016163
WMS2360,PRIORSWOOD D,Class B,320287.92425332626,239928.54617535233
WMS1504,NORTH CITY,Class A,315516.4714213441,234425.23264068595
WMS2734,CABRA EAST A,Class B,314168.21124038246,236932.68654909806
WMS0967,KILMAINHAM B,Bigbelly Bin,312706.70226298535,233718.26968778603
WMS3526,GRANGE A,Class B,321676.2331585557,240412.31685972706
WMS1729,PEMBROKE WEST C,Bigbelly Bin,317275.17926647415,233325.38270598953
WMS3025,PEMBROKE EAST C,Class B,319386.02274816757,232432.45385767214
WMS1950,KILMORE D,Bigbelly Bin,319841.8609217006,239032.20393444705
WMS0426,INNS QUAY C,Class A,315116.22816213965,234229.90127688873
WMS4195,ARRAN QUAY E,Cast Iron,314366.77259134327,234829.48452496988
WMS2774,CABRA EAST C,Class B,313976.34254257893,235466.5312697292
WMS1243,SOUTH DOCK,Bigbelly Bin,317296.7161021009,234283.79403835093
WMS2929,INNS QUAY B,Class B,315552.6930613535,235559.0297943618
WMS3699,BALLYMUN A,Class B,314342.97726484976,240661.20062068882
WMS1273,NORTH DOCK C,Bigbelly Bin,317175.9018923195,234531.26521848605
WMS5018,KILMORE D,Class B,318805.68891151773,239374.7928907564
WMS1553,NORTH CITY,Class A,315725.88133418944,234885.41567878946
WMS2529,CLONTARF WEST B,Class B,319184.4245394859,237345.09448797614
WMS3091,PEMBROKE EAST D,Class B,319338.71423854714,231171.9067523421
WMS4167,NORTH DOCK C,Cast Iron,316876.83125986863,234728.55643124084
WMS4356,SAINT KEVIN'S,Cast Iron,316113.97519952373,233031.99565346923
WMS4216,ROTUNDA A,Cast Iron,315792.1275924983,235309.55008124825
WMS1680,HARMONSTOWN A,Dog Bin,320278.63822198124,238647.55263349373
WMS3980,CRUMLIN B,Class B,313066.8533112032,232274.27966299848
WMS0966,KILMAINHAM B,Bigbelly Bin,312722.15412021684,233716.39138058116
WMS0669,ROYAL EXCHANGE B,Class A,315668.79520707973,233789.77257215246
WMS3806,ASHTOWN A,Class B,312134.0891720956,237223.83204200986
WMS5207,WALKINSTOWN B,Class B,311889.49495150475,231502.75582231293
WMS2855,BALLYBOUGH A,Class B,316972.73189816857,235899.46492166872
WMS1426,NORTH CITY,Class A,315697.7786907805,234809.1804376165
WMS3327,CRUMLIN D,Class B,313147.3567446907,232289.30917939264
WMS3517,BEAUMONT B,Class B,317895.71871272515,238718.03706325623
WMS2564,DRUMCONDRA SOUTH C,Class B,316120.89445944276,237696.1243124188
WMS4361,SAINT KEVIN'S,Cast Iron,316139.5036096176,233126.1867263799
WMS0431,ARRAN QUAY C,Class A,314694.6990708253,234258.9466950282
WMS1391,CLONTARF WEST D,Bigbelly Bin,317586.87865823315,236254.0005346097
WMS3274,CRUMLIN C,Class B,313511.8521914004,232012.22418140917
WMS2000,BEAUMONT B,Class A,318246.43544388085,238647.57740775828
WMS4123,ASHTOWN B,Cast Iron,311564.7192488815,236490.49652936548
WMS1648,BALLYGALL C,Dog Bin,314987.48357730766,238701.9653338615
WMS2757,CABRA EAST A,Class B,314738.77520396793,235874.8370236858
WMS3355,KIMMAGE E,Class B,312757.76809975546,230572.50214991887
WMS1337,RATHMINES EAST A,Class A,316485.6602694561,231982.6824151559
WMS0375,NORTH CITY,Class A,315732.5406442089,234475.63017120937
WMS1034,NORTH CITY,Class A,315981.3460969771,234903.26250722122
WMS2541,CLONTARF WEST C,Class B,318327.88106687984,237162.40505941398
WMS1488,NORTH CITY,Class A,315724.28926655726,234624.45817013236
WMS0603,MANSION HOUSE B,Class A,316043.763419617,233529.61875513167
WMS0767,SAINT KEVIN'S,Class A,315386.11310825136,232445.46599249457
WMS5156,RATHMINES WEST C,Class B,316133.402085299,230646.7745405913
WMS1872,PEMBROKE EAST A,Bigbelly Bin,320484.1174325481,233425.18230792866
WMS5104,MOUNTJOY B,Class B,316561.558206499,235488.836045644
WMS1769,ROYAL EXCHANGE B,Class A,315774.3686128029,233912.08673111425
WMS4756,INCHICORE B,Class A,310269.5959366909,232403.70145775756
WMS2238,WHITEHALL C,Class B,316914.8658467337,238972.98366354694
WMS1359,ARRAN QUAY C,Bigbelly Bin,314777.2658249113,234329.00108308395
WMS2275,BEAUMONT B,Class B,318514.25455766043,238596.0889923567
WMS4056,PRIORSWOOD E,Cast Iron,318945.35910763266,240084.7768017893
WMS1424,CLONTARF EAST B,Class A,321015.1156414983,235971.2860771361
WMS2231,PHOENIX PARK,Class B,313389.5957601583,234425.90448415917
WMS4013,BALLYGALL A,Cast Iron,313135.5061174228,239074.7976758144
WMS0996,USHERS C,Class A,313813.74886117893,233353.26270786178
WMS3894,PEMBROKE EAST E,Class B,317929.76359702006,232416.88579195295
WMS3997,RAHENY-FOXFIELD,Class B,322687.3481131984,238919.5336158418
WMS3519,CABRA WEST C,Class B,313426.931036279,235916.6655519254
WMS4155,NORTH DOCK B,Cast Iron,317672.14761354297,235548.46252672502
WMS3111,RATHMINES EAST B,Class B,317783.40146725916,231392.09339656527
WMS3851,PEMBROKE EAST C,Class B,319226.0550448989,232818.66157148688
WMS4237,MOUNTJOY A,Cast Iron,316194.69980572,235206.1696066503
WMS1068,RAHENY-St. ASSAM,Bigbelly Bin,321486.93974388624,238111.75356977427
WMS1096,USHERS A,Bigbelly Bin,312764.84392110794,233699.1943157799
WMS1163,SAINT KEVIN'S,Bigbelly Bin,316044.695574381,232565.0092374669
WMS5252,CLONTARF WEST A,Class B,319268.5292621323,238228.37259998987
WMS5209,RATHMINES WEST A,Class B,314813.6145798777,232103.15481621408
WMS0913,PEMBROKE WEST C,Bigbelly Bin,317373.54894032265,232764.84275832213
WMS3594,MERCHANTS QUAY C,Class B,314633.26439518906,233234.43723997902
WMS0956,NORTH DOCK C,Class A,316920.31328983844,235398.9012943869
WMS3160,PEMBROKE EAST D,Class B,317800.89859749854,231147.69420929212
WMS4595,CABRA EAST C,Cast Iron,313557.6820671915,235084.45915851888
WMS5318,ARRAN QUAY A,Class B,314779.4087660979,235730.9990971103
WMS5016,HARMONSTOWN B,Class B,319712.8816840298,238386.31717022997
WMS2316,CLONTARF WEST A,Class B,319413.97467680403,238413.0852060233
WMS4738,MOUNTJOY B,Cast Iron,316154.8899016334,235427.87439434842
WMS2553,WHITEHALL A,Class B,315697.52454213146,237909.95076837117
WMS3534,DRUMCONDRA SOUTH C,Class B,316067.84831574536,237424.06904074235
WMS0873,SOUTH DOCK,Stainless Steel,317636.33934153395,234065.2945306039
WMS0460,ROYAL EXCHANGE A,Class A,315422.69932469307,234007.59662461546
WMS4430,SAINT KEVIN'S,Cast Iron,315711.4194160922,232766.76486236328
WMS1498,ROYAL EXCHANGE B,Class A,315694.7093837129,233703.13328436646
WMS1717,ARRAN QUAY E,Dog Bin,314223.27355262556,235014.50146648128
WMS3807,ASHTOWN A,Class B,312015.2555167404,236598.7990949877
WMS0991,PEMBROKE EAST A,Class B,318107.8312837166,233610.09302496855
WMS3037,PEMBROKE EAST B,Class B,318644.12192904914,233147.05222467665
WMS2835,CLONTARF EAST C,Class B,319997.18038733414,235927.19531805202
WMS4743,NORTH DOCK C,Class A,316861.8669248024,234469.94936573209
WMS3275,KIMMAGE C,Class B,314413.11659694463,232486.061792902
WMS5024,GRACE PARK,Class B,317375.82181416533,238009.05675167436
WMS5034,CLONTARF WEST B,Class B,319247.59428121685,237296.44942069746
WMS4751,RATHMINES EAST C,Class A,316271.98441808997,231483.84395705973
WMS0995,BALLYMUN C,Class A,315746.2765652815,240217.39326535206
WMS1379,NORTH CITY,Class A,315744.6449200912,234620.2589688603
WMS3879,GRACE PARK,Class B,318088.3836320123,237823.7699199457
WMS3707,BALLYMUN C,Class B,315588.5030684631,240362.12005295305
WMS1300,MANSION HOUSE A,Bigbelly Bin,316496.42707014014,234415.09155521338
WMS1003,ROTUNDA B,Class A,315610.2799112909,234813.73144509035
WMS1366,FINGLAS NORTH B,Bigbelly Bin,312423.3166018091,239075.83137511014
WMS2908,ARRAN QUAY B,Class B,314042.3997686373,235353.86277359692
WMS1276,NORTH DOCK C,Bigbelly Bin,317187.1707698527,234680.41265895026
WMS0073,USHERS A,Class A,313687.8684709434,233810.49326453364
WMS1821,CARNA,Class B,309611.24151520146,233361.1749102747
WMS2178,CLONTARF WEST C,Class B,319354.5984301141,237066.80341373276
WMS3956,TERENURE D,Class B,314336.0521673943,230092.9708272271
WMS2448,PRIORSWOOD B,Class B,319885.5431713736,240371.0164031088
WMS3038,PEMBROKE EAST B,Class B,318620.06235602766,233183.1524278984
WMS4707,RATHMINES EAST A,Cast Iron,316615.2389188702,232438.31732949067
WMS1548,BOTANIC C,Bigbelly Bin,315904.740401056,235982.74958911203
WMS0938,RATHMINES EAST D,Class A,316283.64408005116,231925.34258135734
WMS5195,MANSION HOUSE A,Class B,316656.43691001215,234160.28558481988
WMS1522,NORTH CITY,Bigbelly Bin,315491.6769434374,234247.48314496496
WMS3585,BEAUMONT A,Class B,317338.16912188486,239367.37476168375
WMS0334,NORTH CITY,Class A,315464.85181444575,234596.73313916923
WMS5344,SOUTH DOCK,Bigbelly Bin,317497.3668357017,233518.48925330557
WMS0539,KIMMAGE D,Class A,313924.73045657494,231276.52123358622
WMS5251,INNS QUAY A,Class B,315478.1652937074,235837.53406148075
WMS3133,RATHMINES EAST B,Class B,317105.06131902285,231773.6674428315
WMS3208,RATHMINES WEST E,Class B,314490.4610371856,230285.68631296468
WMS2377,BEAUMONT C,Class B,318927.41751063126,238999.50916476335
WMS3896,PEMBROKE EAST E,Class B,317964.1665748364,232396.59627804722
WMS2821,ASHTOWN A,Class B,311273.00161107257,236981.04347578634
WMS0764,GRANGE A,Class A,322321.366620959,240207.7138003111
WMS1867,KILMAINHAM A,Class A,311297.3680250324,233726.76462569254
WMS4703,GRACE PARK,Cast Iron,317350.0227683644,237202.70872417363
WMS1019,NORTH CITY,Class A,315893.3025373495,234658.65858942602
WMS4317,ROYAL EXCHANGE A,Cast Iron,315382.7755356601,234131.50946486273
WMS0425,INNS QUAY C,Class A,315110.07318518194,234189.82250292893
WMS3095,PEMBROKE WEST B,Class B,317268.1410076867,231950.7365622464
WMS0710,SAINT KEVIN'S,Class A,315617.50696179725,233110.82615209458
WMS4714,MOUNTJOY A,Cast Iron,316573.96073410986,235215.94939283052
WMS2039,FINGLAS SOUTH A,Class B,311936.6994706279,239097.15739245398
WMS3790,CLONTARF WEST A,Class B,319493.17778913793,238303.1202715231
WMS4334,SOUTH DOCK,Cast Iron,316751.3890240638,233191.4668575125
WMS1551,NORTH CITY,Class A,315681.7833691274,234834.95268841996
WMS0846,SOUTH DOCK,Class A,317046.5263565447,233954.16133930394
WMS2307,BEAUMONT C,Class B,318814.68409026944,238870.76612811923
WMS2196,WHITEHALL C,Class B,316704.6403973158,239144.18002108022
WMS1683,BEAUMONT F,Dog Bin,318051.6568055151,238296.28710187282
WMS2139,BOTANIC A,Class B,314850.60364264494,237941.8770066269
WMS0713,ROYAL EXCHANGE B,Class A,315582.5054310714,233271.18839957422
WMS0740,MANSION HOUSE B,Class A,316223.0081277562,233326.83970680815
WMS0095,INNS QUAY B,Class A,315606.6961255245,235470.6969096189
WMS0453,WOOD QUAY A,Class A,315174.37825925957,233901.46427267513
WMS4433,SAINT KEVIN'S,Cast Iron,315522.40128663334,232609.1672083853
WMS3757,FINGLAS SOUTH B,Class B,313052.27736266714,238717.48684948584
WMS0092,ROTUNDA B,Class A,315562.97599676624,235333.68829542588
WMS1023,NORTH CITY,Class A,315952.8478247571,234510.26685403474
WMS3207,RATHMINES WEST E,Class B,314500.6146738993,230327.09011858964
WMS5296,ARRAN QUAY E,Class B,314114.33909175714,234792.04039627707
WMS1787,CLONTARF EAST A,Bigbelly Bin,321322.2634917233,238154.34148069902
WMS0816,MANSION HOUSE B,Class A,316373.35354312387,233802.14121826462
WMS4502,USHERS C,Cast Iron,314129.90568125434,233194.45625380674
WMS5046,GRACE PARK,Class B,317239.71689220896,238020.82502845165
WMS3058,PEMBROKE WEST B,Class B,318047.0059023876,232968.8341253383
WMS0845,SOUTH DOCK,Class A,317085.9423083952,233945.5028923652
WMS3876,BALLYGALL C,Class B,315469.39010860515,238746.74882294718
WMS4545,DRUMFINN,Cast Iron,309834.8064930038,233683.0137145969
WMS1057,MANSION HOUSE B,Class A,316050.20753287885,233592.5808531376
WMS4622,MERCHANTS QUAY C,Cast Iron,314472.43039866176,233351.06526970924
WMS1249,SOUTH DOCK,Bigbelly Bin,317205.3060575085,233936.6701673178
WMS2802,CABRA WEST C,Class B,313016.2438411963,236107.184710719
WMS0861,MERCHANTS QUAY D,Class A,314841.9386892847,233242.5916932561
WMS2374,PRIORSWOOD C,Class B,320056.4011494659,240598.57212975275
WMS4676,ARRAN QUAY E,Cast Iron,314208.4172915952,235037.1563176016
WMS5202,CLONTARF WEST D,Class B,317595.6493918471,236228.95433505168
WMS5260,SOUTH DOCK,Class B,317669.22922117455,233839.78609442475
WMS4147,NORTH DOCK C,Cast Iron,317021.5405568728,234978.82810972707
WMS4668,ROTUNDA A,Cast Iron,315942.05582670984,235105.28714657898
WMS4752,BEAUMONT F,Class A,317664.8700981561,238372.6442455753
WMS3931,FINGLAS SOUTH A,Class B,312329.87140925165,238923.1953434139
WMS3710,NORTH DOCK B,Class B,317681.6991096772,235465.96663131885
WMS2615,CLONTARF EAST B,Class B,320566.30961861863,235779.47169101986
WMS3429,DRUMFINN,Class B,309373.02375726803,233983.270203641
WMS1923,ROYAL EXCHANGE A,Class A,315649.79616002867,233982.8609041993
WMS4127,ARRAN QUAY E,Cast Iron,313742.2775029089,235273.06782852416
WMS2977,SOUTH DOCK,Class B,316965.9226425571,233931.42915314742
WMS3743,BALLYGALL B,Class B,313958.4992450716,238993.67749896226
WMS0650,ROYAL EXCHANGE B,Class A,315732.802467732,233730.18824041015
WMS1699,KILMAINHAM C,Dog Bin,312810.39273520256,233179.04842216725
WMS1621,NORTH CITY,Class A,315764.8491206103,234339.5651850627
WMS5172,ASHTOWN A,Class B,311632.38767442235,236877.19725190173
WMS0103,ROTUNDA A,Class A,315743.2980207293,235459.49068428235
WMS3816,CLONTARF EAST C,Class B,320069.23802586383,235844.08568657044
WMS3271,TERENURE B,Class B,314288.8258920327,230299.79084305846
WMS3126,PEMBROKE EAST E,Class B,317981.3702011128,231874.26033412633
WMS1383,CABRA EAST A,Bigbelly Bin,315056.5398327814,236537.5842699563
WMS4187,ARRAN QUAY B,Cast Iron,314360.1723356339,234874.1866149038
WMS1847,ROTUNDA B,Class B,315491.88438603893,234761.52337680536
WMS4470,MERCHANTS QUAY A,Cast Iron,314765.0943910891,233871.61859189905
WMS2390,AYRFIELD,Class B,320338.83918022586,239581.8766480759
WMS5270,CLONTARF WEST D,Class B,317967.12523448805,236566.65803769507
WMS4071,GRANGE A,Cast Iron,321943.3126788666,240125.96684879277
WMS1088,ARRAN QUAY C,Bigbelly Bin,314728.7190052626,234462.1382329968
WMS0813,MANSION HOUSE B,Class A,316211.9762927333,233856.5575684822
WMS4093,RAHENY-St. ASSAM,Cast Iron,321500.9651503982,238207.24119646606
WMS1290,MANSION HOUSE A,Bigbelly Bin,317013.56032183126,234323.64468434086
WMS5130,KILMAINHAM C,Class B,312163.15729670745,233503.59937939397
WMS2976,SOUTH DOCK,Class B,317200.65832481167,233890.14542997233
WMS1251,SOUTH DOCK,Bigbelly Bin,317364.0700214985,233892.66342326804
WMS2061,BALLYMUN F,Class B,314039.0362224952,239473.78948196233
WMS1190,RATHFARNHAM,Class A,315111.01654445,230251.63778430305
WMS0114,MOUNTJOY A,Class A,316425.96158275614,234746.47854731765
WMS1948,FINGLAS NORTH B,Class A,312392.2817769968,238981.78652339338
WMS0640,ROYAL EXCHANGE A,Class A,315934.3703302933,233977.1509136939
WMS0047,CLONTARF EAST C,Class A,319695.58491213777,235875.9623450165
WMS0965,KILMORE D,Class A,319730.36695331207,238931.19302572912
WMS2228,WHITEHALL C,Class B,316863.2545925655,239728.90247053566
WMS1467,ROYAL EXCHANGE A,Bigbelly Bin,315287.39834658604,234132.06280816975
WMS0756,SAINT KEVIN'S,Class A,316159.38774677,233130.95936341048
WMS3502,ASHTOWN A,Class B,312008.01294007915,236618.2213793916
WMS3421,CARNA,Class B,309064.9748970623,233748.9548856697
WMS3728,CLONTARF WEST D,Class B,317772.6514823028,236330.78183154392
WMS2637,WOOD QUAY B,Class B,315095.6985181964,232683.0373447356
WMS4222,ROTUNDA A,Cast Iron,315654.62119292276,235407.83866437303
WMS5259,CABRA EAST A,Class B,314799.6922732296,235865.19825404696
WMS0467,ROYAL EXCHANGE A,Class A,315502.76866178535,234024.91936060478
WMS0171,NORTH CITY,Class A,316210.33105539734,234583.99041546907
WMS4585,MERCHANTS QUAY C,Cast Iron,314382.41501127055,233308.6998856626
WMS0168,NORTH CITY,Class A,316025.33010457444,234703.33853401942
WMS1939,PEMBROKE WEST A,Class A,318180.2558787988,233294.3482156213
WMS4198,ARRAN QUAY E,Cast Iron,314229.22491303226,235000.99702260146
WMS3844,USHERS A,Class B,312924.43743756536,233595.08990774455
WMS1525,NORTH CITY,Bigbelly Bin,315700.4027057028,234296.6663322694
WMS0750,RATHMINES EAST A,Class A,316490.5288681325,232570.3663261865
WMS1662,INNS QUAY A,Dog Bin,315901.5540759821,235966.49444587203
WMS3398,KILMAINHAM B,Class B,311945.6915443755,233562.42567151383
WMS1612,NORTH CITY,Class A,315862.12147766666,234664.00525494723
WMS3078,PEMBROKE EAST E,Class B,318850.6750028754,231587.63317292795
WMS2922,INNS QUAY B,Class B,315231.31207790563,235724.06254054638
WMS1870,SAINT KEVIN'S,Class A,315730.948839229,233141.29358811732
WMS4218,ROTUNDA A,Cast Iron,315719.6614631225,235247.8321597284
WMS2208,WHITEHALL A,Class B,315927.2214249458,238876.64524563882
WMS4403,MANSION HOUSE A,Cast Iron,316660.47097349534,234067.53902941232
WMS2378,PRIORSWOOD D,Class B,319715.50447081873,240132.34614985593
WMS1497,NORTH CITY,Class A,315729.93524750625,234746.25238006667
WMS2896,NORTH DOCK B,Class B,317960.5785768706,235284.53228068256
WMS4059,PRIORSWOOD E,Cast Iron,319081.5541380053,240431.36706421213
WMS0339,ROTUNDA B,Class A,315335.323687701,234695.98057148716
WMS2220,WHITEHALL C,Class B,317018.0481956187,240046.5988788245
WMS1777,PRIORSWOOD C,Bigbelly Bin,320118.51544889726,240530.45976104197
WMS1840,ROYAL EXCHANGE A,Class A,315984.57950395957,234019.05505857014
WMS3915,DRUMCONDRA SOUTH A,Class B,316240.1270771505,236872.04767651888
WMS5319,WALKINSTOWN B,Class B,311889.7718370233,231673.52036676934
WMS4610,USHERS B,Cast Iron,314057.71136316995,234270.796392069
WMS0203,NORTH CITY,Class A,316210.5952971536,234489.5952398054
WMS3640,CRUMLIN C,Class B,313483.6508288805,232448.45622658118
WMS4065,PEMBROKE EAST B,Cast Iron,318792.8170383989,232542.41016738105
WMS2618,RAHENY-FOXFIELD,Class B,322940.0966109648,238271.18239168954
WMS5224,WHITEHALL B,Class B,316753.61146987346,238991.64430858722
WMS2887,NORTH DOCK B,Class B,317568.80731067376,235300.8417107202
WMS1166,SAINT KEVIN'S,Bigbelly Bin,315775.5160678309,232488.81041202514
WMS3948,USHERS F,Class B,312971.2945855343,233418.43517767204
WMS3046,PEMBROKE EAST E,Class B,318240.5024826595,232373.00894732142
WMS1645,BALLYGALL D,Dog Bin,314461.141439234,238193.34555829773
WMS1964,ROYAL EXCHANGE B,Class A,315845.94890407164,233598.6931148578
WMS5175,BALLYGALL A,Class B,313310.6917787109,238811.98769550072
WMS1916,ROYAL EXCHANGE A,Class A,315497.28833498154,233381.18804307037
